id,year,state_name,state_code,district_name,district_code,block_name,block_code,village_name,village_code,nutrient_type,nutrient_name,nutrient_level,value
204,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Electrical Conductivity,Saline,5
205,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Nitrogen,High,0
206,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Nitrogen,Low,10
207,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Nitrogen,Medium,0
208,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Organic Carbon,High,0
209,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Organic Carbon,Low,10
210,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Organic Carbon,Medium,0
211,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Phosphorus,High,0
212,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Phosphorus,Low,10
213,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Phosphorus,Medium,0
214,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Potassium,High,0
215,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Potassium,Low,9
216,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Potassium,Medium,1
217,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Soil Ph,Acidic,0
218,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Soil Ph,Alkaline,0
219,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Macro,Soil Ph,Neutral,10
220,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Micro,Boron,Deficient,0
221,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Micro,Boron,Sufficient,10
222,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Micro,Copper,Deficient,1
223,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Micro,Copper,Sufficient,9
224,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Micro,Iron,Deficient,0
225,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Micro,Iron,Sufficient,10
226,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Micro,Manganese,Deficient,0
227,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Micro,Manganese,Sufficient,10
228,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Micro,Sulphur,Deficient,10
229,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Micro,Sulphur,Sufficient,0
230,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Micro,Zinc,Deficient,7
231,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Kinyuka,645022,Micro,Zinc,Sufficient,3
232,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Electrical Conductivity,Non Saline,3
233,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Electrical Conductivity,Saline,7
234,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Nitrogen,High,0
235,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Nitrogen,Low,7
236,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Nitrogen,Medium,3
237,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Organic Carbon,High,0
238,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Organic Carbon,Low,9
239,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Organic Carbon,Medium,1
240,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Phosphorus,High,0
241,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Phosphorus,Low,8
242,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Phosphorus,Medium,2
243,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Potassium,High,0
244,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Potassium,Low,7
245,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Potassium,Medium,3
246,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Soil Ph,Acidic,0
247,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Soil Ph,Alkaline,0
248,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Macro,Soil Ph,Neutral,10
249,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Micro,Boron,Deficient,0
250,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Micro,Boron,Sufficient,10
251,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Micro,Copper,Deficient,0
252,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Micro,Copper,Sufficient,10
253,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Micro,Iron,Deficient,0
254,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Micro,Iron,Sufficient,10
255,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Micro,Manganese,Deficient,0
256,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Micro,Manganese,Sufficient,10
257,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Micro,Sulphur,Deficient,10
258,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Micro,Sulphur,Sufficient,0
259,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Micro,Zinc,Deficient,0
260,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Malacca,645019,Micro,Zinc,Sufficient,10
261,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Electrical Conductivity,Non Saline,7
262,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Electrical Conductivity,Saline,2
263,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Nitrogen,High,0
264,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Nitrogen,Low,9
265,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Nitrogen,Medium,0
266,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Organic Carbon,High,0
267,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Organic Carbon,Low,9
268,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Organic Carbon,Medium,0
269,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Phosphorus,High,0
270,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Phosphorus,Low,8
271,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Phosphorus,Medium,1
272,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Potassium,High,0
273,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Potassium,Low,9
274,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Potassium,Medium,0
275,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Soil Ph,Acidic,0
276,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Soil Ph,Alkaline,0
277,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Macro,Soil Ph,Neutral,9
278,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Micro,Boron,Deficient,0
279,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Micro,Boron,Sufficient,9
280,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Micro,Copper,Deficient,0
281,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Micro,Copper,Sufficient,9
282,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Micro,Iron,Deficient,0
283,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Micro,Iron,Sufficient,9
284,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Micro,Manganese,Deficient,0
285,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Micro,Manganese,Sufficient,9
286,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Micro,Sulphur,Deficient,9
287,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Micro,Sulphur,Sufficient,0
288,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Micro,Zinc,Deficient,9
289,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Mus,645012,Micro,Zinc,Sufficient,0
290,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Electrical Conductivity,Non Saline,5
291,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Electrical Conductivity,Saline,5
292,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Nitrogen,High,0
293,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Nitrogen,Low,10
294,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Nitrogen,Medium,0
295,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Organic Carbon,High,0
296,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Organic Carbon,Low,6
297,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Organic Carbon,Medium,4
298,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Phosphorus,High,0
299,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Phosphorus,Low,7
300,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Phosphorus,Medium,3
301,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Potassium,High,0
302,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Potassium,Low,9
303,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Potassium,Medium,1
304,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Soil Ph,Acidic,0
305,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Soil Ph,Alkaline,0
306,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Macro,Soil Ph,Neutral,10
307,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Micro,Boron,Deficient,0
308,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Micro,Boron,Sufficient,10
309,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Micro,Copper,Deficient,1
310,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Micro,Copper,Sufficient,9
311,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Micro,Iron,Deficient,0
312,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Micro,Iron,Sufficient,10
313,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Micro,Manganese,Deficient,0
314,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Micro,Manganese,Sufficient,10
315,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Micro,Sulphur,Deficient,10
316,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Micro,Sulphur,Sufficient,0
317,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Micro,Zinc,Deficient,0
318,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Perka,645020,Micro,Zinc,Sufficient,10
319,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Electrical Conductivity,Non Saline,10
320,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Electrical Conductivity,Saline,0
321,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Nitrogen,High,0
322,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Nitrogen,Low,10
323,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Nitrogen,Medium,0
324,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Organic Carbon,High,0
325,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Organic Carbon,Low,10
326,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Organic Carbon,Medium,0
327,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Phosphorus,High,0
328,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Phosphorus,Low,10
329,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Phosphorus,Medium,0
330,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Potassium,High,0
331,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Potassium,Low,10
332,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Potassium,Medium,0
333,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Soil Ph,Acidic,0
334,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Soil Ph,Alkaline,0
335,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Macro,Soil Ph,Neutral,10
336,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Micro,Boron,Deficient,0
337,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Micro,Boron,Sufficient,10
338,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Micro,Copper,Deficient,0
339,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Micro,Copper,Sufficient,10
340,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Micro,Iron,Deficient,0
341,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Micro,Iron,Sufficient,10
342,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Micro,Manganese,Deficient,0
343,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Micro,Manganese,Sufficient,10
344,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Micro,Sulphur,Deficient,10
345,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Micro,Sulphur,Sufficient,0
346,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Micro,Zinc,Deficient,10
347,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Sawai,645014,Micro,Zinc,Sufficient,0
348,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Electrical Conductivity,Non Saline,11
349,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Electrical Conductivity,Saline,0
350,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Nitrogen,High,0
351,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Nitrogen,Low,6
352,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Nitrogen,Medium,5
353,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Organic Carbon,High,0
354,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Organic Carbon,Low,10
355,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Organic Carbon,Medium,1
356,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Phosphorus,High,0
357,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Phosphorus,Low,8
358,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Phosphorus,Medium,3
359,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Potassium,High,0
360,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Potassium,Low,9
361,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Potassium,Medium,2
362,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Soil Ph,Acidic,0
363,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Soil Ph,Alkaline,0
364,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Macro,Soil Ph,Neutral,11
365,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Micro,Boron,Deficient,0
366,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Micro,Boron,Sufficient,11
367,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Micro,Copper,Deficient,0
368,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Micro,Copper,Sufficient,11
369,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Micro,Iron,Deficient,0
370,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Micro,Iron,Sufficient,11
371,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Micro,Manganese,Deficient,0
372,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Micro,Manganese,Sufficient,11
373,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Micro,Sulphur,Deficient,11
374,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Micro,Sulphur,Sufficient,0
375,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Micro,Zinc,Deficient,4
376,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Small Lapati,645026,Micro,Zinc,Sufficient,7
377,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Tapoiming,645024,Macro,Electrical Conductivity,Non Saline,8
378,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Tapoiming,645024,Macro,Electrical Conductivity,Saline,2
379,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Tapoiming,645024,Macro,Nitrogen,High,0
380,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Tapoiming,645024,Macro,Nitrogen,Low,6
381,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Tapoiming,645024,Macro,Nitrogen,Medium,4
382,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Tapoiming,645024,Macro,Organic Carbon,High,0
383,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Tapoiming,645024,Macro,Organic Carbon,Low,8
384,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Tapoiming,645024,Macro,Organic Carbon,Medium,2
385,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Tapoiming,645024,Macro,Phosphorus,High,0
386,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Tapoiming,645024,Macro,Phosphorus,Low,8
387,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Tapoiming,645024,Macro,Phosphorus,Medium,2
388,2023-24,Andaman And Nicobar Islands,35,Nicobars,603,Car Nicobar,6499,Tapoiming,645024,Macro,Potassium,High,0
